MSTRG.4940.1	363	69	0.40928000000000003	9.754598426818848	1	0.0986457	noncoding
MSTRG.4948.1	857	75	0.38929	7.618209648132326	1	0.0848383	noncoding
MSTRG.4949.1	669	71	0.28132	7.6184370040893565	1	0.036088	noncoding
MSTRG.4950.1	412	76	0.46251000000000003	5.756903266906738	-1	0.0364302	noncoding
MSTRG.4975.1	1106	63	0.33904999999999996	10.953259086608885	1	0.0429491	noncoding
MSTRG.4975.2	982	63	0.34622	10.953259086608885	1	0.0448906	noncoding
MSTRG.4971.1	766	55	0.28454999999999997	4.512527275085449	1	0.0630595	noncoding
MSTRG.4972.1	770	51	0.34231999999999996	6.011087226867674	1	0.0199161	noncoding
MSTRG.4973.1	1518	24	0.30847	5.658685493469237	1	0.00560692	noncoding
MSTRG.4983.1	316	44	0.38752	9.90023250579834	-1	0.103234	noncoding
MSTRG.5008.1	3068	72	0.29163	8.450209617614746	1	0.0356878	noncoding
MSTRG.5019.1	356	37	0.42580999999999997	10.806142234802245	1	0.0327348	noncoding
MSTRG.5015.1	1359	87	0.34293	7.613719367980957	1	0.0913495	noncoding
MSTRG.5017.1	449	24	0.35998	7.99880199432373	1	0.00494662	noncoding
MSTRG.5029.1	1181	46	0.27881	4.1373899459838865	1	0.0594117	noncoding
MSTRG.5042.1	2866	144	0.33419	9.46449069976807	1	0.471266	noncoding
MSTRG.5049.1	1080	33	0.36612	10.288847923278805	1	0.0151359	noncoding
MSTRG.5056.1	326	12	0.37275	9.500077247619632	1	0.00475361	noncoding
MSTRG.5067.1	1454	78	0.35117	10.177511024475098	1	0.0766408	noncoding
MSTRG.5083.1	576	36	0.33958	10.052184486389159	1	0.0147228	noncoding
MSTRG.5091.1	672	81	0.40295	7.065905189514161	1	0.141742	noncoding
MSTRG.5114.1	2773	68	0.4297099999999999	9.780127906799315	1	0.12519	noncoding
MSTRG.5124.1	662	62	0.32773	8.174284934997559	1	0.0266595	noncoding
MSTRG.5140.1	1650	57	0.32255	5.6659040451049805	1	0.0290505	noncoding
MSTRG.5146.1	607	56	0.34975	4.104764366149902	1	0.0669836	noncoding
MSTRG.5147.1	295	29	0.32775	9.185149192810059	1	0.00844721	noncoding
MSTRG.5148.1	335	9	0.37277	5.27274875640869	1	1.87271e-05	noncoding
MSTRG.5149.1	407	9	0.39565000000000006	5.27274875640869	1	0.00285663	noncoding
MSTRG.5155.1	1134	73	0.32921	10.246040916442869	1	0.0535683	noncoding
MSTRG.5156.1	737	53	0.30430999999999997	6.011826133728026	1	0.0217999	noncoding
MSTRG.5169.1	729	78	0.45609	4.501102638244629	1	0.392137	noncoding
MSTRG.5178.1	762	79	0.48867	6.376050376892089	1	0.215331	noncoding
MSTRG.5210.1	2792	118	0.31092	10.138249778747557	1	0.172328	noncoding
MSTRG.5213.1	1488	30	0.31813	8.139923286437988	1	0.00659398	noncoding
MSTRG.5220.1	3069	69	0.31313	9.66582546234131	1	0.0395395	noncoding
MSTRG.5220.2	3011	69	0.31313	9.66582546234131	1	0.0395395	noncoding
MSTRG.5229.1	370	25	0.40938	7.940329170227051	-1	0.028983	noncoding
MSTRG.5246.1	1031	89	0.34124000000000004	9.003283882141115	1	0.0965043	noncoding
MSTRG.5249.1	417	34	0.42733999999999994	10.834314918518068	1	0.0291556	noncoding
MSTRG.5252.1	354	60	0.30266	9.866257667541504	-1	0.174694	noncoding
MSTRG.5254.1	1407	45	0.32645	9.976627540588382	1	0.0194441	noncoding
MSTRG.5258.1	1798	93	0.35456999999999994	9.660861396789553	1	0.134544	noncoding
MSTRG.5259.1	1615	64	0.31972999999999996	9.873542594909669	1	0.0357004	noncoding
MSTRG.5313.1	1589	78	0.36467000000000005	6.188481712341309	1	0.0968044	noncoding
MSTRG.5311.1	443	28	0.30513	4.454778861999511	1	0.0119875	noncoding
MSTRG.5314.1	833	75	0.38715	11.56222743988037	1	0.0907686	noncoding
MSTRG.5318.1	883	59	0.4155	9.381133079528809	1	0.0621888	noncoding
MSTRG.5316.1	472	58	0.43013	9.381713294982909	1	0.0715276	noncoding
MSTRG.5317.1	418	23	0.40578	8.80272274017334	1	0.00742922	noncoding
MSTRG.5323.1	5658	114	0.28165000000000007	5.187490272521971	1	0.439823	noncoding
MSTRG.5323.2	707	41	0.37450000000000006	5.301338768005371	1	0.0178038	noncoding
MSTRG.5324.1	330	31	0.4574	8.686679649353028	1	0.0185743	noncoding
MSTRG.5322.1	303	71	0.46770999999999996	6.702021980285645	-1	0.0336309	noncoding
MSTRG.5325.1	2284	78	0.36872	9.785801124572753	1	0.0895811	noncoding
MSTRG.5330.1	2033	77	0.26872	9.899072074890135	1	0.0476544	noncoding
MSTRG.5346.1	5006	54	0.26407	10.097118949890135	1	0.0300865	noncoding
MSTRG.5353.1	2041	76	0.31596	9.80385227203369	1	0.0515461	noncoding
MSTRG.5353.2	1951	76	0.31596	9.80385227203369	1	0.0515461	noncoding
MSTRG.5353.3	1943	76	0.31596	9.80385227203369	1	0.0515461	noncoding
MSTRG.5353.4	1837	76	0.31596	9.80385227203369	1	0.0515461	noncoding
MSTRG.5353.5	1794	76	0.31596	9.80385227203369	1	0.0515461	noncoding
MSTRG.5353.6	882	67	0.29896999999999996	10.233147239685056	-1	0.176792	noncoding
MSTRG.5363.1	2195	88	0.36136999999999997	9.819775962829588	1	0.121827	noncoding
MSTRG.5362.1	260	63	0.46545000000000003	5.8689897537231435	1	0.101433	noncoding
MSTRG.5381.5	2790	67	0.31367999999999996	4.606538963317871	1	0.0821483	noncoding
MSTRG.5401.2	580	34	0.40440000000000004	5.3806859970092775	1	0.0145092	noncoding
MSTRG.5399.1	1362	70	0.33355	8.88247013092041	1	0.0417651	noncoding
MSTRG.5402.1	817	69	0.31420000000000003	9.429935646057132	1	0.0383766	noncoding
MSTRG.5409.1	2667	95	0.32798	6.668259620666505	1	0.135175	noncoding
MSTRG.5419.3	1372	63	0.33733	6.693211936950684	-1	0.0564833	noncoding
MSTRG.5427.1	817	60	0.32506999999999997	9.817390632629394	1	0.0316187	noncoding
MSTRG.5443.1	884	45	0.37715	5.961637306213379	1	0.0182102	noncoding
MSTRG.5441.1	655	29	0.46387	10.292006874084471	1	0.0357389	noncoding
MSTRG.5441.2	438	29	0.46197000000000005	10.292006874084471	1	0.0345292	noncoding
MSTRG.5440.1	1215	35	0.30976	4.535092353820801	1	0.015962	noncoding
MSTRG.5447.1	859	73	0.3867	8.103498649597167	1	0.0746888	noncoding
MSTRG.5451.1	775	53	0.34090000000000004	10.301161384582517	1	0.0291264	noncoding
MSTRG.5459.1	716	43	0.39460999999999996	9.988038444519042	1	0.0263	noncoding
MSTRG.5465.1	1101	80	0.41101	6.5655515670776365	1	0.160887	noncoding
MSTRG.5469.1	2276	84	0.29423	6.886237144470216	1	0.0680719	noncoding
MSTRG.5473.1	2088	77	0.35540000000000005	9.491631889343264	1	0.072501	noncoding
MSTRG.5535.1	645	70	0.32524000000000003	9.909838294982908	1	0.045402	noncoding
MSTRG.5536.1	522	44	0.27994	11.875414848327637	1	0.0291719	noncoding
MSTRG.5551.1	371	64	0.29684	9.599487495422363	1	0.0316068	noncoding
MSTRG.5561.1	2772	56	0.31732	9.301321220397949	1	0.0239457	noncoding
MSTRG.5572.2	1914	57	0.32697	9.744928169250485	1	0.0282753	noncoding
MSTRG.5604.1	410	22	0.39297000000000004	7.977656364440918	-1	0.032996	noncoding
MSTRG.5611.1	831	52	0.34687999999999997	7.732001304626464	-1	0.0659374	noncoding
MSTRG.5609.1	744	73	0.30884	9.695738792419434	1	0.0442886	noncoding
MSTRG.5624.1	1459	75	0.32205000000000006	9.933627128601074	1	0.0527207	noncoding
MSTRG.5624.2	1300	75	0.33906000000000003	9.933627128601074	1	0.0602713	noncoding
MSTRG.5624.3	1231	75	0.32205000000000006	9.933627128601074	1	0.0527207	noncoding
MSTRG.5625.1	1028	59	0.32885	4.245327186584473	1	0.0660036	noncoding
MSTRG.5646.1	902	28	0.32736	11.364825248718262	1	0.0148922	noncoding
MSTRG.5651.1	1783	101	0.31413	8.805881690979007	1	0.112761	noncoding
MSTRG.5651.2	1740	101	0.34531	8.805881690979007	1	0.159743	noncoding
MSTRG.5677.4	328	27	0.39061999999999997	10.450018882751461	1	0.0138413	noncoding
MSTRG.5675.1	921	103	0.3761	8.519706535339356	1	0.252512	noncoding
MSTRG.5675.2	763	103	0.41899	8.519706535339356	1	0.408779	noncoding
MSTRG.5679.1	338	51	0.35262000000000004	10.29284496307373	-1	0.151712	noncoding
MSTRG.5701.1	1267	99	0.37353000000000003	9.261802101135252	1	0.210611	noncoding
MSTRG.5701.2	1259	99	0.37353000000000003	9.261802101135252	1	0.210611	noncoding
MSTRG.5717.1	725	53	0.36234	6.197121238708497	1	0.0240348	noncoding
MSTRG.5717.2	725	53	0.36234	6.197121238708497	1	0.0240348	noncoding
MSTRG.5717.3	450	36	0.29285	7.715574836730957	-1	0.121382	noncoding
MSTRG.5735.1	261	16	0.39766	7.712335014343262	1	0.00355256	noncoding
MSTRG.5739.1	1720	43	0.30268	4.750398445129394	1	0.0233274	noncoding
MSTRG.5739.2	1694	43	0.33446	4.750398445129394	1	0.020502	noncoding
MSTRG.5753.1	483	29	0.44736	4.406579399108887	1	0.0232053	noncoding
MSTRG.5753.2	972	84	0.38876	10.116201591491699	1	0.147627	noncoding
MSTRG.5756.1	801	142	0.25816000000000006	7.059198188781737	1	0.406273	noncoding
MSTRG.5761.1	357	28	0.36109	5.279569435119628	1	0.00743948	noncoding
MSTRG.5775.1	1571	63	0.42592	4.750341606140137	1	0.148864	noncoding
MSTRG.5782.1	4496	81	0.25198000000000004	9.301772499084471	1	0.0541207	noncoding
MSTRG.5782.2	4241	81	0.25198000000000004	9.301772499084471	1	0.0541207	noncoding
MSTRG.5783.1	4109	94	0.2487	8.93082141876221	1	0.0752692	noncoding
MSTRG.5788.1	675	30	0.32771	10.90323162078857	1	0.0147606	noncoding
MSTRG.5788.2	624	30	0.33659	10.90323162078857	1	0.014633	noncoding
MSTRG.5804.1	1191	69	0.28813	10.034906959533693	1	0.0388735	noncoding
MSTRG.5805.1	268	80	0.40022	7.612525749206544	1	0.124191	noncoding
MSTRG.5815.1	321	45	0.34172	11.567513847351076	1	0.0243173	noncoding
MSTRG.5818.1	2094	51	0.36319999999999997	5.861998558044433	1	0.0237724	noncoding
MSTRG.5818.2	554	33	0.42106	4.3690088272094725	1	0.0278282	noncoding
MSTRG.5820.1	2444	57	0.28411000000000003	9.571701622009275	1	0.0257316	noncoding
MSTRG.5826.1	222	22	0.41334	7.915573310852051	1	0.00577427	noncoding
MSTRG.5827.1	611	74	0.33611	9.65061092376709	1	0.0549154	noncoding
MSTRG.5831.1	881	35	0.29351	4.537365913391113	1	0.0196493	noncoding
MSTRG.5842.1	3808	71	0.26458000000000004	9.264445304870605	1	0.0388148	noncoding
MSTRG.5851.1	832	70	0.41172	6.230769920349121	1	0.102391	noncoding
MSTRG.5866.1	311	11	0.37904	5.75320873260498	-1	0.013546	noncoding
MSTRG.5891.1	1981	50	0.26407	6.680480003356934	1	0.0241302	noncoding
MSTRG.5907.1	261	16	0.3801	4.0500284194946286	1	0.00755221	noncoding
MSTRG.5911.1	246	17	0.40008	10.859908866882325	1	0.0103545	noncoding
MSTRG.5915.1	1711	31	0.23537	4.0500284194946286	1	0.172005	noncoding
MSTRG.5918.1	500	23	0.29696999999999996	5.268144798278808	1	0.00701692	noncoding
MSTRG.5928.1	1481	112	0.34914999999999996	9.516387748718262	1	0.242241	noncoding
MSTRG.5949.5	4111	101	0.31930000000000003	8.963635826110842	1	0.11848	noncoding
MSTRG.5949.6	4034	101	0.32798	8.963635826110842	1	0.130226	noncoding
MSTRG.5947.1	753	48	0.31301	7.823899269104005	1	0.0136384	noncoding
MSTRG.5948.1	2342	84	0.30733	8.521318244934083	-1	0.143975	noncoding
MSTRG.5946.1	992	150	0.46218	5.6795454025268555	-1	0.126691	noncoding
MSTRG.5960.1	577	69	0.39604	6.7211198806762695	1	0.0729514	noncoding
MSTRG.5966.1	948	49	0.29927000000000004	9.839954566955566	1	0.0210261	noncoding
MSTRG.5969.1	2685	76	0.32223999999999997	9.849624824523925	1	0.054093	noncoding
MSTRG.5969.2	2685	76	0.32223999999999997	9.849624824523925	1	0.054093	noncoding
MSTRG.5970.1	438	38	0.36358999999999997	11.080455207824706	1	0.0207042	noncoding
MSTRG.5989.1	629	81	0.38897	9.695738792419434	-1	0.116697	noncoding
MSTRG.5986.1	210	65	0.43119	9.869481086730957	-1	0.0971906	noncoding
MSTRG.6005.1	1421	68	0.3029	8.816583442687989	1	0.0325718	noncoding
MSTRG.6010.1	2898	103	0.37307	6.813881111145019	1	0.29296	noncoding
MSTRG.6010.2	2263	67	0.38484999999999997	10.432676887512205	1	0.0722911	noncoding
MSTRG.6010.3	882	98	0.36491	7.8386625289917005	1	0.186234	noncoding
MSTRG.6033.1	1487	36	0.34723000000000004	9.1848913192749	1	0.0115888	noncoding
MSTRG.6040.1	230	36	0.46425000000000005	11.000256538391113	-1	0.119461	noncoding
MSTRG.6041.1	554	38	0.3875	8.939073371887211	1	0.0147291	noncoding
MSTRG.6050.1	1086	36	0.31062	10.717820549011229	1	0.017544	noncoding
MSTRG.6064.1	1676	109	0.28457	10.452468681335446	1	0.104769	noncoding
MSTRG.6064.2	1676	109	0.28457	10.452468681335446	1	0.104769	noncoding
MSTRG.6064.3	1653	109	0.28457	10.452468681335446	1	0.104769	noncoding
MSTRG.6072.1	548	54	0.4569	5.086487388610839	1	0.0791383	noncoding
MSTRG.6076.1	427	57	0.47350000000000003	9.82177448272705	1	0.150175	noncoding
MSTRG.6104.1	1003	45	0.40653000000000006	10.304771614074706	1	0.0346975	noncoding
MSTRG.6115.1	519	59	0.42197	10.108723258972166	1	0.0779119	noncoding
MSTRG.6134.1	266	27	0.36002	10.032650566101072	1	0.010778	noncoding
MSTRG.6150.1	3789	118	0.30733	8.806590843200684	1	0.183358	noncoding
MSTRG.6150.2	3761	118	0.30733	8.806590843200684	1	0.183358	noncoding
MSTRG.6151.1	866	70	0.44370000000000004	10.201557731628416	1	0.180738	noncoding
MSTRG.6156.1	771	37	0.34443999999999997	7.826606941223146	1	0.00869719	noncoding
MSTRG.6163.1	223	9	0.34635	8.365949440002442	-1	0.0656622	noncoding
MSTRG.6171.1	675	74	0.41945	8.107108879089356	1	0.114962	noncoding
MSTRG.6169.1	1875	68	0.35112	9.098826026916505	1	0.0456717	noncoding
MSTRG.6184.2	635	80	0.37088000000000004	8.7634614944458	1	0.0907812	noncoding
MSTRG.6199.1	997	32	0.37598	8.769457054138183	1	0.0096657	noncoding
MSTRG.6199.2	965	32	0.37983	8.769457054138183	1	0.00988125	noncoding
MSTRG.6217.1	1536	34	0.33859	9.78528537750244	1	0.0125867	noncoding
MSTRG.6223.1	380	74	0.37403	8.933013343811037	-1	0.092401	noncoding
MSTRG.6226.1	201	27	0.32373999999999997	8.364789009094238	1	0.0060658	noncoding
MSTRG.6244.1	1319	52	0.30387	11.075168800354003	1	0.0288807	noncoding
MSTRG.6251.1	2522	80	0.40869999999999995	8.55239200592041	1	0.140566	noncoding
MSTRG.6264.1	612	26	0.27881	5.008163261413574	1	0.0130487	noncoding
MSTRG.6275.1	224	45	0.36044	11.531153678894043	1	0.0258293	noncoding
MSTRG.6279.1	1695	57	0.35763000000000006	4.427211952209473	1	0.0626253	noncoding
MSTRG.6279.2	1693	57	0.35763000000000006	4.427211952209473	1	0.0626253	noncoding
MSTRG.6285.1	583	22	0.33367	5.040163612365721	1	0.00541331	noncoding
MSTRG.6286.1	3160	103	0.30387000000000003	7.721088218688965	1	0.122739	noncoding
MSTRG.6301.1	1546	77	0.38106	9.2373685836792	1	0.0935515	noncoding
MSTRG.6303.1	1027	53	0.41292999999999996	8.10672206878662	1	0.0345775	noncoding
MSTRG.6303.2	1024	53	0.41292999999999996	8.10672206878662	1	0.0345775	noncoding
MSTRG.6319.1	410	0	0.32717999999999997	0.0	-1	5.4674e-07	noncoding
MSTRG.6320.1	673	39	0.42695	7.998866462707519	-1	0.0317021	noncoding
MSTRG.6330.1	321	31	0.45972	10.135606575012208	-1	0.0762636	noncoding
MSTRG.6326.1	586	24	0.38819	8.274275398254396	1	0.00597363	noncoding
MSTRG.6326.2	556	24	0.38819	8.274275398254396	1	0.00597363	noncoding
MSTRG.6334.1	600	40	0.3997	8.460073280334473	1	0.0159817	noncoding
MSTRG.6336.1	2361	60	0.35906000000000005	4.629729270935059	1	0.0673088	noncoding
MSTRG.6340.1	427	77	0.34717	9.301643562316894	1	0.065423	noncoding
MSTRG.6351.1	1207	41	0.34171999999999997	7.977205085754394	1	0.0106761	noncoding
MSTRG.6359.1	1021	51	0.31985	6.204567146301269	1	0.01798	noncoding
MSTRG.6370.1	1289	53	0.37648	7.809651756286622	1	0.0236489	noncoding
MSTRG.6370.2	1283	53	0.37648	7.809651756286622	1	0.0236489	noncoding
MSTRG.6370.3	1263	53	0.38332	7.809651756286622	1	0.0251106	noncoding
MSTRG.6380.1	314	20	0.37763	10.06050090789795	1	0.0085207	noncoding
MSTRG.6383.1	566	61	0.34775	9.62907848358154	1	0.0364216	noncoding
MSTRG.6405.1	632	63	0.43660000000000004	7.747632026672363	1	0.074823	noncoding
MSTRG.6409.1	533	61	0.35731999999999997	11.287656593322755	-1	0.178363	noncoding
MSTRG.6435.2	723	23	0.32074	4.0500284194946286	1	0.00971253	noncoding
MSTRG.6438.1	1098	64	0.26785000000000003	9.699220085144042	1	0.0339772	noncoding
MSTRG.6444.1	2783	86	0.26449000000000006	6.689744758605957	1	0.0905434	noncoding
MSTRG.6446.1	548	15	0.36339	11.733906745910645	1	0.00930563	noncoding
MSTRG.6447.1	4792	91	0.27517	9.455658531188966	1	0.0650051	noncoding
MSTRG.6451.1	1353	32	0.33819999999999995	9.302288246154784	1	0.00996088	noncoding
MSTRG.6460.1	794	49	0.38127999999999995	10.946747779846191	1	0.0347906	noncoding
MSTRG.6493.1	931	40	0.28404	8.588365364074708	1	0.0123008	noncoding
MSTRG.6494.1	291	25	0.30594	10.723235893249512	1	0.0131513	noncoding
MSTRG.6496.1	652	42	0.31633999999999995	8.852750205993651	1	0.0127381	noncoding
MSTRG.6501.1	344	11	0.39145	8.500108146667483	1	0.00325698	noncoding
MSTRG.6503.1	1146	47	0.33263	6.515533256530762	1	0.0139417	noncoding
MSTRG.6508.1	753	49	0.34287	5.595707893371581	1	0.020443	noncoding
MSTRG.6517.1	337	30	0.35924999999999996	5.750821495056152	1	0.0070893	noncoding
MSTRG.6526.1	221	18	0.3518	11.000256538391113	1	0.00982791	noncoding
MSTRG.6527.1	256	24	0.36245	8.215415763854981	1	0.00525459	noncoding
MSTRG.6524.1	610	34	0.40274	9.496338081359863	1	0.0160486	noncoding
MSTRG.6528.1	214	39	0.39232	9.099470710754396	1	0.0168059	noncoding
MSTRG.6530.1	1736	77	0.31109	4.512470436096191	1	0.142999	noncoding
MSTRG.6535.1	258	11	0.41401	8.253516578674319	1	0.00338439	noncoding
MSTRG.6546.1	1683	82	0.31947000000000003	9.123066139221194	1	0.0607854	noncoding
MSTRG.6573.1	239	26	0.35257	9.991842079162598	-1	0.13141	noncoding
MSTRG.6580.1	518	38	0.40206	6.211672019958496	1	0.0138063	noncoding
MSTRG.6593.1	437	32	0.4278800000000001	11.999967765808105	1	0.0249343	noncoding
MSTRG.6598.1	3769	113	0.30864	9.66634120941162	1	0.151084	noncoding
MSTRG.6630.1	669	24	0.44577999999999995	10.4639440536499	1	0.0215328	noncoding
MSTRG.6615.1	2495	113	0.33104	9.637910652160645	1	0.197768	noncoding
MSTRG.6615.2	436	57	0.40315999999999996	4.698220252990722	1	0.0874135	noncoding
MSTRG.6619.1	214	23	0.38881	10.65541515350342	-1	0.125254	noncoding
MSTRG.6622.1	4126	70	0.30268	4.97604923248291	1	0.0805574	noncoding
MSTRG.6622.2	3728	70	0.29059	4.97604923248291	1	0.0880894	noncoding
MSTRG.6621.1	474	37	0.41476999999999997	6.955864906311036	1	0.0129912	noncoding
MSTRG.6624.1	1562	49	0.30206	9.383840751647949	1	0.018725	noncoding
MSTRG.6624.2	1353	49	0.30886	9.383840751647949	1	0.0187296	noncoding
MSTRG.6625.1	2609	50	0.33566	7.625371360778809	1	0.0154175	noncoding
MSTRG.6625.2	1636	50	0.33599	7.625371360778809	1	0.0154375	noncoding
MSTRG.6639.1	1058	52	0.34026	5.125365257263183	1	0.02903	noncoding
MSTRG.6639.2	1656	77	0.30908	4.558168983459473	1	0.139849	noncoding
MSTRG.6639.3	812	40	0.37998	8.460524559020996	1	0.0136865	noncoding
MSTRG.6646.1	906	50	0.40753	8.987360191345214	1	0.0329654	noncoding
MSTRG.6647.1	408	43	0.33213	10.042191886901854	1	0.0186558	noncoding
MSTRG.6651.1	1270	33	0.32413000000000003	5.265302848815917	1	0.00938575	noncoding
MSTRG.6680.1	1052	45	0.29975	9.223250007629392	1	0.0157783	noncoding
MSTRG.6695.1	1391	38	0.30229	5.9354345321655275	1	0.0109475	noncoding
MSTRG.6707.1	494	72	0.37960000000000005	9.070975685119631	1	0.0720864	noncoding
MSTRG.6748.1	1596	48	0.38105999999999995	11.717209434509279	1	0.0312316	noncoding
MSTRG.6759.1	1081	95	0.35524	6.263395500183106	1	0.197463	noncoding
MSTRG.6760.1	770	53	0.26785000000000003	5.004696083068848	1	0.0588628	noncoding
MSTRG.6760.2	734	53	0.26785000000000003	5.004696083068848	1	0.0588628	noncoding
MSTRG.6761.1	1364	98	0.35921000000000003	4.87521686553955	1	0.390931	noncoding
MSTRG.6776.1	947	59	0.29368	9.802111625671387	1	0.0282083	noncoding
MSTRG.6776.2	939	59	0.29833	9.802111625671387	1	0.0282398	noncoding
MSTRG.6778.1	1364	62	0.31837000000000004	10.450018882751461	1	0.0363021	noncoding
MSTRG.6774.1	283	54	0.36795999999999995	7.9335599899292	1	0.0234508	noncoding
MSTRG.6784.1	254	24	0.32671	8.940298271179202	1	0.00636875	noncoding
MSTRG.6788.1	726	14	0.35107	11.30467624664307	1	0.00901718	noncoding
MSTRG.6786.1	253	41	0.37743000000000004	9.786381340026853	1	0.0199372	noncoding
MSTRG.6798.1	472	36	0.34561	4.0500284194946286	1	0.0205608	noncoding
MSTRG.6815.1	1727	64	0.30601	7.61701602935791	1	0.026613	noncoding
MSTRG.6816.1	311	27	0.32104	6.515305900573731	-1	0.0496024	noncoding
MSTRG.6827.1	1233	40	0.33355999999999997	8.341902732849121	1	0.0106558	noncoding
MSTRG.6833.1	332	18	0.4147	5.275022315979004	1	0.0058496	noncoding
MSTRG.6838.1	853	56	0.26411	8.957962608337404	1	0.025084	noncoding
MSTRG.6841.1	1036	61	0.32618	9.445279121398926	1	0.0307326	noncoding
MSTRG.6845.1	772	61	0.29399000000000003	9.13918323516846	1	0.0264815	noncoding
MSTRG.6846.1	1109	45	0.36166	6.689119529724121	1	0.0139774	noncoding
MSTRG.6848.1	321	36	0.38897999999999994	6.682639884948731	-1	0.0236052	noncoding
MSTRG.6864.5	1890	46	0.35456999999999994	10.560840034484862	-1	0.158956	noncoding
MSTRG.6877.1	5153	129	0.32103	8.605320549011232	1	0.305436	noncoding
MSTRG.6879.1	5083	61	0.2962	9.33361988067627	1	0.027416	noncoding
MSTRG.6879.2	579	51	0.36333	9.264896583557128	-1	0.100141	noncoding
MSTRG.6880.1	871	54	0.37076	5.97488079071045	1	0.0290634	noncoding
MSTRG.6881.1	426	12	0.37932	4.0500284194946286	1	0.00577608	noncoding
MSTRG.6884.1	633	107	0.44458000000000003	9.513357734680177	-1	0.123089	noncoding
MSTRG.6887.1	423	12	0.37469	4.0500284194946286	1	0.00554744	noncoding
MSTRG.6900.1	559	67	0.43068	5.362270164489746	1	0.140685	noncoding
MSTRG.6900.2	559	67	0.43068	5.362270164489746	1	0.140685	noncoding
MSTRG.6902.1	640	68	0.35754	6.689574241638184	1	0.0469358	noncoding
MSTRG.6904.1	865	54	0.40524	9.598004722595213	1	0.0451455	noncoding
MSTRG.6906.1	703	63	0.38998	4.677076148986816	1	0.10908	noncoding
MSTRG.6933.1	206	34	0.46358	6.695712852478027	-1	0.0182928	noncoding
MSTRG.6944.1	2409	90	0.27863	10.624986076354979	1	0.067169	noncoding
MSTRG.6947.1	268	23	0.37664	4.722376823425292	1	0.00779686	noncoding
MSTRG.6959.1	917	60	0.31977	6.708274269104003	1	0.0250539	noncoding
MSTRG.6977.1	449	14	0.31596	5.060625648498534	1	0.00377776	noncoding
MSTRG.6985.1	1545	72	0.44912	9.943813133239747	1	0.206204	noncoding
MSTRG.6986.1	237	58	0.43168	10.297809028625483	1	0.0882196	noncoding
MSTRG.6993.1	668	39	0.46129000000000003	9.570670127868649	1	0.0440633	noncoding
